time,t(s),T_{env},P_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
1729573950.1770222,70203.868,21.7796875,1024.7371556647306,21.875,22.0,21.937,22.187,21.4568359375,21.1126953125,21.3349609375,21.4234375,1024.5211643071698,1024.1118570027766,1024.4578644441387,1023.5061962492161,100,100,67.5799000269778,59.064107019506466,4.095875,4.095875,4.095875,0.78,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573980.178721,70233.87,21.7796875,1024.7259346596925,21.875,22.0,21.937,22.187,21.4517578125,21.11796875,21.33984375,21.4234375,1024.5255419705304,1024.115153671695,1024.4573470361895,1023.5029892032098,100,100,67.74370796443195,59.228942359525135,4.095875,4.095875,4.095875,0.718375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729574010.1801994,70263.871,21.7896484375,1024.7490544663292,21.875,22.0,21.937,22.187,21.4466796875,21.123046875,21.33984375,21.4234375,1024.5061682540077,1024.1201543361797,1024.4463798612865,1023.5044952424065,100,100,67.55875820064895,59.141257687226684,4.095875,4.095875,4.095875,0.747,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729574040.1822386,70293.874,21.7896484375,1024.710370756253,21.875,22.0,22.0,22.187,21.4466796875,21.123046875,21.33984375,21.4234375,1024.535628184649,1024.1656672784602,1024.4853317699826,1023.5245174130822,100,100,67.58088970775457,59.15202020211748,4.095875,4.095875,4.095875,0.7468750000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729574070.1840215,70323.875,21.7896484375,1024.7523654912886,21.875,22.0,21.937,22.125,21.4466796875,21.1283203125,21.344921875,21.4333984375,1024.5978214417923,1024.1487076926721,1024.4819566697583,1023.5082869973344,100,100,67.6888821729292,59.437722239877054,4.095875,4.095875,4.095875,0.7242500000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729574100.1859503,70353.877,21.7796875,1024.7490544663292,21.875,22.0,21.937,22.187,21.4568359375,21.1283203125,21.3349609375,21.4234375,1024.5527734720608,1024.1673267877309,1024.4458625456316,1023.5400216213711,100,100,67.30742919704367,58.855527418590604,4.095875,4.095875,4.095875,0.714125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729574130.1882243,70383.88,21.774609375,1024.6869285112514,21.875,22.0,22.0,22.187,21.4517578125,21.123046875,21.3349609375,21.4234375,1024.5749081254396,1024.1334076640276,1024.4218590096568,1023.5417226433345,100,100,67.47156743091927,59.168730477556174,4.095875,4.095875,4.095875,0.712125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729574160.1901348,70413.881,21.76953125,1024.704014466954,21.875,22.0,21.937,22.187,21.4416015625,21.1126953125,21.3349609375,21.418359375,1024.5473511309665,1024.1380208092103,1024.474788435679,1023.5097931759644,100,100,67.42797119764751,59.036633680596275,4.095875,4.095875,4.095875,0.7005,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729574190.1912844,70443.883,21.764453125,1024.7024029980107,21.875,22.0,22.0,22.125,21.4466796875,21.123046875,21.33984375,21.4234375,1024.5506244851292,1024.1599589402604,1024.4611457541223,1023.5419174086857,100,100,67.56454153116071,59.261908462020706,4.095875,4.095875,4.095875,0.7136250000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729574220.1933227,70473.885,21.764453125,1024.692027785461,21.875,22.0,21.937,22.187,21.4416015625,21.11796875,21.33984375,21.428515625,1024.5279574471579,1024.1699156733264,1024.4524251112668,1023.5485267319009,100,100,67.65684511229787,59.13026850851428,4.095875,4.095875,4.095875,0.70225,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
