t(s),T_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
59073.381,23.75,23.125,23.25,23.25,23.375,22.50625,21.9927734375,22.2642578125,22.3880859375,1001.2504683566667,1001.1646094582022,1000.9849257671616,1001.0076312717108,100,100,100,100,1.00675,1.260625,1.770875,1.04,3.9047470817120624,3.6914625772487986,3.8227145799954223,3.8063080796520943,1.0172030212863357,2.0836255436026554,1.9031540398260471,1.8375280384527353
59103.383,23.75,23.125,23.25,23.25,23.375,22.49609375,21.998046875,22.2642578125,22.3830078125,1001.2734639890418,1001.182877926023,1000.9970400462767,1001.0427885822309,100,100,100,100,0.93875,1.240125,1.816125,0.9795,3.9539665827420465,3.6422430762188145,3.9047470817120624,3.7734950789654387,1.0007965209430076,2.100032043945983,1.8539345387960633,1.8867475394827193
59133.385,23.75,23.125,23.25,23.25,23.375,22.501171875,21.9876953125,22.2744140625,22.3931640625,1001.2815409895279,1001.1646532085657,1000.998372485934,1001.008735937479,100,100,100,100,1.074375,1.285625,1.905,1.286125,3.8391210803387503,3.5930235751888304,3.9539665827420465,3.8391210803387503,1.0172030212863357,2.116438544289311,1.8703410391393913,1.8375280384527353
59163.386,23.625,23.125,23.25,23.25,23.375,22.50625,21.998046875,22.2693359375,22.3931640625,1001.2636332843653,1001.172778906111,1001.0207422066919,1001.017847222648,100,100,100,100,0.924875,1.2355,1.94425,1.140875,3.871934081025407,3.6914625772487986,3.7734950789654387,3.7899015793087667,1.0172030212863357,2.0836255436026554,1.9195605401693752,1.8375280384527353
59193.387,23.75,23.125,23.25,23.25,23.375,22.501171875,22.0083984375,22.2794921875,22.3982421875,1001.2767408911304,1001.1894772156054,1001.0183699321431,1001.0310722804478,100,100,100,100,1.12625,1.236,1.709375,1.129625,3.871934081025407,3.625836575875487,3.8883405813687344,3.7734950789654387,1.0336095216296637,2.132845044632639,1.8703410391393913,1.9031540398260471
59223.388,23.75,23.125,23.25,23.25,23.375,22.49609375,21.998046875,22.2693359375,22.3982421875,1001.2782063796108,1001.1694573940688,1000.9816415388866,1001.0463963396415,100,100,100,100,1.066375,1.27625,1.836875,1.097,3.871934081025407,3.6422430762188145,3.8883405813687344,3.7570885786221107,1.0007965209430076,2.132845044632639,1.8703410391393913,1.8047150377660794
59253.39,23.625,23.125,23.25,23.25,23.375,22.501171875,21.998046875,22.2642578125,22.3931640625,1001.2767408911304,1001.2061287151577,1000.9937376215836,1001.0140455548055,100,100,100,100,0.9525,1.2985,1.9835,0.9785,3.8227145799954223,3.7406820782787826,3.8227145799954223,3.8227145799954223,1.0172030212863357,2.132845044632639,1.8867475394827193,1.8375280384527353
59283.392,23.75,23.125,23.25,23.25,23.375,22.501171875,21.9927734375,22.2642578125,22.4083984375,1001.2733488651611,1001.1978248603642,1001.0216542413488,1001.0119464057113,100,100,100,100,0.861375,1.41025,1.870125,1.129125,3.9047470817120624,3.7406820782787826,3.7406820782787826,3.8227145799954223,1.0336095216296637,2.0836255436026554,1.9195605401693752,1.8539345387960633
59313.394,23.75,23.125,23.25,23.25,23.375,22.501171875,21.998046875,22.254296875,22.4033203125,1001.2586030454735,1001.1845821245385,1001.0315071705622,1001.028973267095,100,100,100,100,0.971875,1.424,2.016625,1.192125,3.8883405813687344,3.724275577935454,3.8391210803387503,3.7734950789654387,1.0336095216296637,2.132845044632639,1.8703410391393913,1.8375280384527353
59343.396,23.75,23.125,23.312,23.25,23.375,22.4857421875,21.9927734375,22.2845703125,22.4033203125,1001.2684911667467,1001.222736429848,1001.0052326979818,1000.9889020350136,100,100,100,100,1.03475,1.404875,2.01225,1.099625,3.9047470817120624,3.5766170748455024,3.8555275806820783,3.8227145799954223,1.0007965209430076,2.132845044632639,1.8867475394827193,1.8375280384527353
59373.397,23.75,23.125,23.25,23.25,23.375,22.4908203125,21.9927734375,22.2642578125,22.3982421875,1001.270129604424,1001.1762784083589,1001.0216721690183,1001.0391893873583,100,100,100,100,1.096,1.4308750000000001,1.998375,1.107625,3.871934081025407,3.6586495765621425,3.8391210803387503,3.7406820782787826,1.0172030212863357,2.100032043945983,1.8867475394827193,1.8539345387960633
59403.399,23.75,23.125,23.25,23.25,23.375,22.4806640625,21.9876953125,22.259375,22.3931640625,1001.2535725417993,1001.1945033189232,1001.0279307990907,1001.017847222648,100,100,100,100,1.010625,1.36775,1.917125,1.231625,3.9047470817120624,3.6586495765621425,3.9375600823987185,3.7570885786221107,1.0172030212863357,2.116438544289311,1.8539345387960633,1.8867475394827193
59433.4,23.75,23.125,23.25,23.25,23.375,22.501171875,21.9876953125,22.259375,22.3931640625,1001.2487725019951,1001.1994856311868,1001.0312150574385,1001.0549097083635,100,100,100,100,1.021125,1.30125,1.896125,0.9185,3.8883405813687344,3.6586495765621425,3.7734950789654387,3.8391210803387503,1.0336095216296637,2.132845044632639,1.8867475394827193,1.8867475394827193
59463.401,23.75,23.125,23.312,23.25,23.375,22.4908203125,21.9876953125,22.2642578125,22.3931640625,1001.2765679678726,1001.1961640896096,1001.0246465410087,1000.9906046925375,100,100,100,100,1.0013750000000001,1.324125,1.81675,1.19525,3.8883405813687344,3.7406820782787826,3.8883405813687344,3.7899015793087667,1.0172030212863357,2.132845044632639,1.9031540398260471,1.8539345387960633
59493.403,23.75,23.125,23.25,23.25,23.375,22.4908203125,21.982421875,22.259375,22.3880859375,1001.270129604424,1001.1827434438709,1001.0262886700164,1000.998520149632,100,100,100,100,0.91625,1.399,2.058875,1.188125,3.970373083085374,3.724275577935454,3.8063080796520943,3.8227145799954223,1.0500160219729915,2.0836255436026554,1.8867475394827193,1.8211215381094072
59523.404,23.75,23.125,23.25,23.25,23.375,22.501171875,21.9927734375,22.254296875,22.3880859375,1001.2914293002566,1001.2159154487704,1001.0262886700164,1001.0526085545422,100,100,100,100,1.026,1.264375,1.9156250000000001,1.07775,3.9047470817120624,3.6914625772487986,3.8555275806820783,3.8227145799954223,1.0007965209430076,2.132845044632639,1.8867475394827193,1.8539345387960633
59553.406,23.75,23.125,23.25,23.25,23.375,22.49609375,21.998046875,22.2642578125,22.3830078125,1001.2684911667467,1001.1961640896096,1001.0262886700164,1001.0389873806108,100,100,100,100,1.027875,1.4036250000000001,2.131875,1.0715000000000001,3.8883405813687344,3.609430075532159,3.8391210803387503,3.6914625772487986,0.9843900205996796,2.100032043945983,1.8867475394827193,1.8867475394827193
59583.407,23.75,23.125,23.25,23.25,23.375,22.4908203125,21.9927734375,22.254296875,22.373046875,1001.2619374166995,1001.2277187455819,1001.0489682717131,1001.0482922363492,100,100,100,100,1.010875,1.192,1.86925,1.033875,3.986779583428702,3.6914625772487986,3.8555275806820783,3.7406820782787826,1.0336095216296637,2.0836255436026554,1.9031540398260471,1.9031540398260471
59613.41,23.625,23.125,23.25,23.25,23.375,22.4908203125,21.9876953125,22.254296875,22.3779296875,1001.2947061775319,1001.2028503061211,1001.0207422066919,1001.0444912152194,100,100,100,100,1.01525,1.26725,1.955875,1.1496250000000001,3.9211535820553904,3.6750560769054705,3.7899015793087667,3.7078690775921266,1.0336095216296637,2.116438544289311,1.8867475394827193,1.9031540398260471
59643.411,23.75,23.125,23.25,23.25,23.375,22.49609375,21.9876953125,22.259375,22.3779296875,1001.2946483919583,1001.2277614760932,1001.031616258396,1001.0359780509918,100,100,100,100,1.00825,1.216375,1.8995,1.283125,3.9047470817120624,3.6586495765621425,3.8391210803387503,3.6914625772487986,1.0007965209430076,2.132845044632639,1.8867475394827193,1.8867475394827193
59673.413,23.75,23.125,23.25,23.25,23.375,22.4908203125,21.9927734375,22.254296875,22.373046875,1001.2929520882346,1001.2210756580728,1001.053584269876,1001.0291675208972,100,100,100,100,1.037125,1.2145000000000001,1.683,1.1455,3.8227145799954223,3.6586495765621425,3.7734950789654387,3.8063080796520943,1.0336095216296637,2.132845044632639,1.8867475394827193,1.8703410391393913
