time,t(s),T_{env},P_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
1733538902.1562185,58833.482,21.486328125,991.2462270872196,21.5,21.562,21.437,21.625,21.075390625,20.8384765625,21.0015625,21.0193359375,1009.9719623521003,1000.5033371845378,1024.372405828504,1006.3141622087771,41.55468702970684,55.13091477392304,38.95923034856963,35.738741868293125,4.095875,4.095875,4.095875,0.599375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733538932.1582303,58863.484,21.5115234375,991.2916778482127,21.562,21.562,21.437,21.625,21.065234375,20.8384765625,21.0015625,21.0193359375,1009.9786600425144,1000.4751610183345,1024.373521992795,1006.3430481407346,41.85040791652411,55.05404282630541,38.9317573214431,35.68353041037609,4.095875,4.095875,4.095875,0.59275,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733538962.1601446,58893.486,21.5064453125,991.2868656791742,21.5,21.562,21.437,21.625,21.0857421875,20.833203125,20.99140625,21.0193359375,1009.9864051275875,1000.5081568184905,1024.3303645065885,1006.3811580687853,41.47656779894876,55.07058873520776,38.84389497924149,35.68349880321042,4.095875,4.095875,4.095875,0.559,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733538992.1620839,58923.488,21.5115234375,991.2434349051523,21.5,21.562,21.437,21.625,21.0806640625,20.8177734375,21.0064453125,21.0193359375,1009.9646086259683,1000.5116260013057,1024.386640188058,1006.3760604221842,41.49330778467013,55.386762241382584,38.83291202763633,35.81056745249117,4.095875,4.095875,4.095875,0.6935,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539022.1641293,58953.49,21.49140625,991.2187118352381,21.562,21.562,21.437,21.625,21.075390625,20.8177734375,21.0064453125,21.0244140625,1010.0001373419284,1000.4834440312104,1024.3440060689588,1006.3692635610464,41.62164494689045,54.78221581736711,39.11298623337587,35.8658997756282,4.095875,4.095875,4.095875,0.650625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539052.1659577,58983.492,21.5013671875,991.2040679102685,21.5,21.562,21.437,21.625,21.0857421875,20.833203125,21.0064453125,21.0244140625,1010.0330326639528,1000.4948948229535,1024.3702424446421,1006.389654147878,41.70537292884453,55.09822577251313,39.167886985530856,35.65579756583133,4.095875,4.095875,4.095875,0.5473750000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539082.1671505,59013.493,21.5064453125,991.1949122479298,21.5,21.562,21.5,21.625,21.075390625,20.8384765625,21.0064453125,21.034375,1010.0135504787869,1000.5248881116604,1024.373521992795,1006.3502480388596,41.649608491759835,55.23442786246984,38.82192904073563,35.91005868517385,4.095875,4.095875,4.095875,0.5445,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539112.1690094,59043.495,21.49140625,991.1429533769069,21.5,21.562,21.5,21.625,21.075390625,20.8384765625,20.99140625,21.0294921875,1010.0048483319173,1000.5431183808339,1024.4019220099176,1006.3403769139228,41.62725625258944,55.21303511168818,39.01961740472984,35.749765831393546,4.095875,4.095875,4.095875,0.6795,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539142.1709065,59073.497,21.486328125,991.1399131738967,21.5,21.562,21.437,21.625,21.0703125,20.8384765625,21.0015625,21.0244140625,1010.0236103348202,1000.5197610681448,1024.3888037044167,1006.3958033173595,41.87830479030009,55.20173986070053,38.9866788737931,35.53415567996404,4.095875,4.095875,4.095875,0.69225,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539172.1720934,59103.498,21.496484375,991.1429533769069,21.562,21.562,21.437,21.625,21.0703125,20.833203125,21.0015625,21.0193359375,1010.0018139837532,1000.4917383737462,1024.4074332638952,1006.3339042431959,41.392866638496166,55.16884867001197,39.06356545345007,35.9874668957061,4.095875,4.095875,4.095875,0.557,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539202.1739497,59133.5,21.5013671875,991.0794728867618,21.5,21.562,21.437,21.625,21.0703125,20.8384765625,21.0015625,21.0193359375,1010.0289589002053,1000.5050002629571,1024.383884340947,1006.365865130905,41.72211198392617,54.84720884231446,38.79447141906587,35.84925883098986,4.095875,4.095875,4.095875,0.694125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539232.1756897,59163.502,21.496484375,991.0478865082545,21.5,21.562,21.437,21.625,21.075390625,20.8228515625,20.99140625,21.0244140625,1010.0601780034932,1000.5132889459175,1024.4030379381,1006.3777596376467,41.40963608091346,55.081679313145166,38.926257938027604,35.683435558710876,4.095875,4.095875,4.095875,0.63675,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733539262.177785,59193.504,21.49140625,990.9725220074575,21.5,21.562,21.5,21.625,21.065234375,20.828125,20.99140625,21.0142578125,1009.9984607001841,1000.50997347253,1024.3828368360864,1006.367888257507,41.44869713372625,55.22877630072552,39.10199423855229,35.81609481904812,4.095875,4.095875,4.095875,0.55425,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
