t(s),T1_ext,T2_ext,T3_ext,T4_ext,Turb1_180,Turb1_90,Turb2_180,Turb2_90,Turb3_180,Turb3_90,Turb4_180,Turb4_90
17071.023,25.5,25.5,25.437,25.437,0.012000366222113713,-0.0001250038148136845,0.01025031281472213,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17101.025,25.5,25.5,25.437,25.437,0.011875362407300027,0.0,0.0056251716666158025,0.0,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17131.027,25.5,25.5,25.375,25.437,0.012000366222113713,-0.0001250038148136845,0.011250343333231605,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005500167851802118,-0.0001250038148136845
17161.029,25.5,25.5,25.437,25.437,0.012000366222113713,-0.0001250038148136845,0.011750358592486344,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17191.031,25.5,25.562,25.437,25.437,0.012000366222113713,-0.0001250038148136845,0.008250251777703178,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005500167851802118,-0.0001250038148136845
17221.032,25.5,25.5,25.437,25.437,0.011875362407300027,-0.0001250038148136845,0.010750328073976868,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17251.034,25.5,25.562,25.437,25.437,0.011875362407300027,0.0,0.011375347148045289,-0.0001250038148136845,0.0043751335184789575,0.0,0.005500167851802118,-0.0001250038148136845
17281.036,25.5,25.5,25.437,25.437,0.012000366222113713,-0.0001250038148136845,0.011500350962858974,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17311.038,25.5,25.5,25.437,25.437,0.012000366222113713,-0.0001250038148136845,0.009625293740653707,0.0,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17341.04,25.5,25.5,25.437,25.437,0.011875362407300027,0.0,0.01112533951841792,-0.0001250038148136845,0.004250129703665274,0.0,0.005500167851802118,-0.0001250038148136845
17371.042,25.5,25.5,25.437,25.437,0.011875362407300027,-0.0001250038148136845,0.01025031281472213,0.0,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17401.044,25.5,25.5,25.375,25.437,0.011875362407300027,0.0,0.010750328073976868,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005500167851802118,-0.0001250038148136845
17431.045,25.5,25.5,25.437,25.437,0.012000366222113713,-0.0001250038148136845,0.011375347148045289,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17461.047,25.5,25.5,25.375,25.437,0.011875362407300027,-0.0001250038148136845,0.009625293740653707,0.0,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17491.049,25.5,25.5,25.437,25.437,0.011875362407300027,-0.0001250038148136845,0.008250251777703178,0.0,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17521.051,25.562,25.5,25.437,25.437,0.011875362407300027,-0.0001250038148136845,0.011375347148045289,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17551.053,25.5,25.5,25.437,25.437,0.011875362407300027,-0.0001250038148136845,0.010875331888790552,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005500167851802118,-0.0001250038148136845
17581.055,25.562,25.5,25.437,25.437,0.011750358592486344,-0.0001250038148136845,0.011250343333231605,0.0,0.004250129703665274,0.0,0.005500167851802118,-0.0001250038148136845
17611.057,25.5,25.562,25.375,25.437,0.011875362407300027,-0.0001250038148136845,0.010125308999908446,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17641.059,25.562,25.5,25.437,25.437,0.011750358592486344,-0.0001250038148136845,0.00975029755546739,0.0,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17671.06,25.5,25.5,25.375,25.437,0.011875362407300027,-0.0001250038148136845,0.011375347148045289,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17701.062,25.5,25.562,25.437,25.437,0.011750358592486344,0.0,0.010500320444349499,0.0,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17731.064,25.562,25.562,25.437,25.437,0.011875362407300027,0.0,0.011000335703604236,0.0,0.0043751335184789575,0.0,0.005500167851802118,-0.0001250038148136845
17761.066,25.562,25.562,25.437,25.437,0.011875362407300027,-0.0001250038148136845,0.010500320444349499,0.0,0.0043751335184789575,0.0,0.005375164036988434,-0.0001250038148136845
17791.067,25.5,25.5,25.437,25.437,0.011750358592486344,-0.0001250038148136845,0.010875331888790552,0.0,0.0043751335184789575,-0.0001250038148136845,0.005500167851802118,-0.0001250038148136845
17821.069,25.562,25.562,25.437,25.437,0.011875362407300027,0.0,0.008500259407330547,0.0,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17851.071,25.562,25.562,25.437,25.437,0.011875362407300027,-0.0001250038148136845,0.007750236518448439,0.0,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17881.074,25.562,25.562,25.437,25.437,0.011750358592486344,0.0,0.011375347148045289,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005500167851802118,-0.0001250038148136845
17911.075,25.562,25.5,25.437,25.437,0.011875362407300027,0.0,0.004625141148106326,0.0,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
17941.077,25.562,25.5,25.437,25.437,0.011875362407300027,0.0,0.010875331888790552,0.0,0.0043751335184789575,0.0,0.005375164036988434,-0.0001250038148136845
17971.079,25.562,25.562,25.437,25.437,0.011625354777672658,-0.0001250038148136845,0.01025031281472213,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18001.08,25.5,25.5,25.437,25.437,0.011875362407300027,-0.0001250038148136845,0.01000030518509476,0.0,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18031.081,25.562,25.562,25.437,25.437,0.011750358592486344,-0.0001250038148136845,0.009500289925840021,0.0,0.0043751335184789575,0.0,0.005375164036988434,-0.0001250038148136845
18061.083,25.562,25.5,25.437,25.437,0.011750358592486344,-0.0001250038148136845,0.011250343333231605,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18091.085,25.5,25.5,25.437,25.437,0.011750358592486344,-0.0001250038148136845,0.010875331888790552,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18121.087,25.562,25.5,25.437,25.437,0.011875362407300027,-0.0001250038148136845,0.010750328073976868,0.0,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18151.089,25.562,25.5,25.437,25.437,0.011750358592486344,-0.0001250038148136845,0.007750236518448439,0.0,0.0043751335184789575,-0.0001250038148136845,0.005500167851802118,-0.0001250038148136845
18181.091,25.5,25.5,25.437,25.437,0.011625354777672658,0.0,0.007875240333262123,0.0,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18211.093,25.562,25.5,25.437,25.437,0.011750358592486344,0.0,0.009875301370281076,0.0,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18241.095,25.5,25.562,25.437,25.437,0.011875362407300027,-0.0001250038148136845,0.010125308999908446,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18271.097,25.5,25.5,25.437,25.437,0.011750358592486344,0.0,0.0088752708517716,0.0,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18301.098,25.562,25.5,25.437,25.437,0.011750358592486344,-0.0001250038148136845,0.007875240333262123,0.0,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18331.1,25.562,25.562,25.437,25.437,0.011625354777672658,0.0,0.00750022888882107,-0.0001250038148136845,0.0043751335184789575,0.0,0.005375164036988434,-0.0001250038148136845
18361.102,25.562,25.5,25.437,25.437,0.011625354777672658,-0.0001250038148136845,0.009125278481398968,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18391.104,25.562,25.562,25.437,25.437,0.011625354777672658,-0.0001250038148136845,0.010875331888790552,0.0,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18421.106,25.5,25.5,25.437,25.437,0.011625354777672658,-0.0001250038148136845,0.010500320444349499,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18451.107,25.562,25.562,25.437,25.437,0.011500350962858974,-0.0001250038148136845,0.010875331888790552,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18481.108,25.562,25.562,25.437,25.437,0.011625354777672658,0.0,0.010625324259163182,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18511.11,25.562,25.562,25.437,25.437,0.011625354777672658,-0.0001250038148136845,0.010500320444349499,-0.0001250038148136845,0.0043751335184789575,0.0,0.005375164036988434,-0.0001250038148136845
18541.112,25.5,25.562,25.437,25.437,0.011625354777672658,-0.0001250038148136845,0.008375255592516862,0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18571.113,25.562,25.562,25.437,25.437,0.011625354777672658,-0.0001250038148136845,0.009625293740653707,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
18601.115,25.562,25.5,25.437,25.437,0.011625354777672658,0.0,0.010625324259163182,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18631.116,25.562,25.5,25.437,25.437,0.011625354777672658,-0.0001250038148136845,0.008500259407330547,0.0,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18661.118,25.5,25.5,25.437,25.437,0.011500350962858974,0.0,0.009500289925840021,0.0,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18691.12,25.562,25.5,25.437,25.437,0.011625354777672658,0.0,0.0088752708517716,0.0,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18721.122,25.5,25.562,25.437,25.437,0.011500350962858974,-0.0001250038148136845,0.009500289925840021,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18751.124,25.5,25.5,25.437,25.437,0.011375347148045289,-0.0001250038148136845,0.010375316629535815,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18781.125,25.562,25.5,25.437,25.437,0.011500350962858974,-0.0001250038148136845,0.008375255592516862,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
18811.127,25.5,25.5,25.437,25.437,0.011500350962858974,-0.0001250038148136845,0.009625293740653707,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18841.129,25.562,25.562,25.437,25.437,0.011500350962858974,0.0,0.010375316629535815,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18871.131,25.562,25.5,25.437,25.437,0.011500350962858974,0.0,0.0088752708517716,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18901.133,25.5,25.562,25.437,25.437,0.011250343333231605,0.0,0.010625324259163182,0.0,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18931.135,25.5,25.5,25.437,25.437,0.011500350962858974,0.0,0.008375255592516862,-0.0001250038148136845,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
18961.136,25.562,25.5,25.437,25.437,0.011500350962858974,0.0,0.011000335703604236,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
18991.138,25.5,25.5,25.437,25.437,0.011625354777672658,0.0,0.00612518692587054,0.0,0.004250129703665274,0.0,0.005375164036988434,-0.0001250038148136845
19021.139,25.5,25.5,25.437,25.437,0.011500350962858974,-0.0001250038148136845,0.009375286111026337,0.0,0.004250129703665274,0.0,0.005375164036988434,-0.0001250038148136845
19051.14,25.5,25.5,25.437,25.437,0.011375347148045289,-0.0001250038148136845,0.010125308999908446,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
19081.142,25.5,25.562,25.437,25.437,0.011500350962858974,-0.0001250038148136845,0.009875301370281076,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19111.144,25.562,25.562,25.437,25.437,0.011375347148045289,-0.0001250038148136845,0.009375286111026337,0.0,0.004250129703665274,0.0,0.005375164036988434,-0.0001250038148136845
19141.146,25.562,25.5,25.437,25.437,0.011375347148045289,0.0,0.00975029755546739,0.0,0.0043751335184789575,0.0,0.005250160222174749,-0.0001250038148136845
19171.148,25.562,25.562,25.437,25.437,0.011375347148045289,0.0,0.00975029755546739,0.0,0.0043751335184789575,0.0,0.005375164036988434,-0.0001250038148136845
19201.15,25.562,25.5,25.437,25.437,0.011250343333231605,0.0,0.0088752708517716,0.0,0.0043751335184789575,0.0,0.005250160222174749,-0.0001250038148136845
19231.152,25.562,25.5,25.437,25.437,0.011375347148045289,0.0,0.010375316629535815,0.0,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
19261.154,25.562,25.562,25.437,25.437,0.011250343333231605,0.0,0.009500289925840021,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19291.156,25.5,25.5,25.437,25.437,0.011375347148045289,0.0,0.010375316629535815,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19321.158,25.5,25.5,25.437,25.437,0.011375347148045289,0.0,0.0072502212591937015,0.0,0.004250129703665274,0.0,0.005250160222174749,-0.0001250038148136845
19351.16,25.562,25.5,25.437,25.437,0.011375347148045289,0.0,0.01112533951841792,0.0,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
19381.161,25.5,25.5,25.437,25.437,0.01112533951841792,-0.0001250038148136845,0.010125308999908446,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19411.163,25.5,25.5,25.437,25.437,0.011250343333231605,-0.0001250038148136845,0.009875301370281076,0.0,0.0043751335184789575,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
19441.165,25.562,25.5,25.437,25.437,0.01112533951841792,0.0,0.00975029755546739,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19471.166,25.5,25.5,25.437,25.437,0.011375347148045289,-0.0001250038148136845,0.0088752708517716,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19501.168,25.5,25.5,25.437,25.437,0.011375347148045289,-0.0001250038148136845,0.00975029755546739,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
19531.17,25.5,25.5,25.437,25.437,0.01112533951841792,-0.0001250038148136845,0.01000030518509476,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19561.172,25.5,25.5,25.437,25.437,0.011250343333231605,-0.0001250038148136845,0.010500320444349499,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19591.174,25.5,25.5,25.437,25.437,0.011375347148045289,-0.0001250038148136845,0.008625263222144231,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19621.176,25.562,25.5,25.437,25.437,0.01112533951841792,-0.0001250038148136845,0.009875301370281076,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19651.178,25.5,25.5,25.437,25.437,0.011250343333231605,-0.0001250038148136845,0.010375316629535815,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19681.18,25.5,25.5,25.437,25.437,0.01112533951841792,-0.0001250038148136845,0.01025031281472213,0.0,0.004125125888851589,0.0,0.005375164036988434,-0.0001250038148136845
19711.181,25.5,25.5,25.437,25.437,0.011250343333231605,0.0,0.008625263222144231,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19741.183,25.562,25.5,25.437,25.437,0.011000335703604236,0.0,0.010375316629535815,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19771.185,25.562,25.5,25.437,25.437,0.010750328073976868,-0.0001250038148136845,0.01000030518509476,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19801.186,25.562,25.5,25.437,25.437,0.011000335703604236,0.0,0.010375316629535815,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19831.188,25.5,25.562,25.437,25.437,0.010875331888790552,-0.0001250038148136845,0.008625263222144231,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19861.19,25.562,25.562,25.437,25.437,0.011000335703604236,-0.0001250038148136845,0.009375286111026337,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19891.192,25.562,25.5,25.437,25.437,0.010875331888790552,-0.0001250038148136845,0.0072502212591937015,0.0,0.004125125888851589,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19921.194,25.562,25.562,25.437,25.437,0.010875331888790552,0.0,0.009375286111026337,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19951.196,25.5,25.5,25.437,25.437,0.010875331888790552,-0.0001250038148136845,0.009875301370281076,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
19981.198,25.5,25.5,25.437,25.437,0.010750328073976868,0.0,0.008750267036957915,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20011.2,25.5,25.5,25.437,25.437,0.010875331888790552,0.0,0.008375255592516862,0.0,0.004250129703665274,0.0,0.005250160222174749,-0.0001250038148136845
20041.201,25.5,25.5,25.437,25.437,0.010625324259163182,0.0,0.010375316629535815,-0.0001250038148136845,0.004250129703665274,0.0,0.005250160222174749,-0.0001250038148136845
20071.203,25.5,25.5,25.437,25.437,0.010875331888790552,-0.0001250038148136845,0.009250282296212652,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20101.204,25.5,25.5,25.437,25.437,0.010750328073976868,0.0,0.01000030518509476,0.0,0.004250129703665274,0.0,0.005250160222174749,-0.0001250038148136845
20131.206,25.562,25.562,25.437,25.437,0.010750328073976868,-0.0001250038148136845,0.008500259407330547,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20161.208,25.5,25.5,25.437,25.437,0.010750328073976868,-0.0001250038148136845,0.008375255592516862,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20191.21,25.5,25.5,25.437,25.437,0.010625324259163182,-0.0001250038148136845,0.007625232703634755,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20221.212,25.562,25.5,25.437,25.437,0.010750328073976868,-0.0001250038148136845,0.01025031281472213,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20251.214,25.5,25.5,25.437,25.437,0.010625324259163182,0.0,0.009375286111026337,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20281.216,25.562,25.5,25.437,25.437,0.010750328073976868,0.0,0.009875301370281076,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20311.219,25.5,25.5,25.437,25.437,0.010625324259163182,-0.0001250038148136845,0.009250282296212652,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20341.221,25.562,25.5,25.437,25.437,0.010625324259163182,0.0,0.008625263222144231,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20371.223,25.562,25.5,25.437,25.437,0.010750328073976868,0.0,0.008500259407330547,0.0,0.004125125888851589,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20401.224,25.5,25.5,25.437,25.437,0.010750328073976868,-0.0001250038148136845,0.01000030518509476,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005375164036988434,-0.0001250038148136845
20431.226,25.562,25.5,25.437,25.437,0.010875331888790552,-0.0001250038148136845,0.005500167851802118,0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
20461.228,25.5,25.5,25.437,25.437,0.010625324259163182,-0.0001250038148136845,0.008750267036957915,0.0,0.004250129703665274,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
20491.229,25.5,25.5,25.437,25.437,0.010750328073976868,-0.0001250038148136845,0.008500259407330547,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20521.231,25.5,25.5,25.437,25.437,0.010625324259163182,-0.0001250038148136845,0.009375286111026337,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20551.233,25.562,25.5,25.437,25.375,0.010750328073976868,-0.0001250038148136845,0.009375286111026337,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
20581.235,25.562,25.5,25.437,25.437,0.010875331888790552,-0.0001250038148136845,0.009375286111026337,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20611.237,25.5,25.5,25.437,25.437,0.010750328073976868,-0.0001250038148136845,0.008000244148075809,0.0,0.004250129703665274,0.0,0.005125156407361065,-0.0001250038148136845
20641.238,25.5,25.5,25.437,25.437,0.010875331888790552,-0.0001250038148136845,0.009000274666585284,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20671.24,25.5,25.5,25.375,25.437,0.010625324259163182,0.0,0.009500289925840021,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
20701.242,25.5,25.5,25.437,25.437,0.010750328073976868,0.0,0.009125278481398968,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20731.243,25.5,25.5,25.437,25.437,0.010750328073976868,-0.0001250038148136845,0.0072502212591937015,0.0,0.004125125888851589,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
20761.244,25.5,25.5,25.437,25.437,0.010500320444349499,0.0,0.010125308999908446,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20791.246,25.5,25.5,25.437,25.437,0.010500320444349499,0.0,0.009000274666585284,-0.0001250038148136845,0.004125125888851589,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
20821.248,25.5,25.5,25.437,25.437,0.010750328073976868,-0.0001250038148136845,0.008625263222144231,0.0,0.004125125888851589,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20851.25,25.5,25.5,25.437,25.437,0.010750328073976868,0.0,0.009375286111026337,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20881.251,25.5,25.5,25.437,25.437,0.010750328073976868,-0.0001250038148136845,0.008000244148075809,0.0,0.004250129703665274,0.0,0.005125156407361065,-0.0001250038148136845
20911.253,25.5,25.5,25.375,25.375,0.010625324259163182,-0.0001250038148136845,0.008000244148075809,0.0,0.004250129703665274,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
20941.255,25.5,25.5,25.437,25.437,0.010750328073976868,-0.0001250038148136845,0.009250282296212652,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
20971.256,25.5,25.5,25.437,25.375,0.010500320444349499,-0.0001250038148136845,0.0088752708517716,0.0,0.004250129703665274,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
21001.258,25.5,25.5,25.437,25.437,0.010625324259163182,-0.0001250038148136845,0.0056251716666158025,0.0,0.004125125888851589,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
21031.26,25.5,25.5,25.437,25.437,0.010750328073976868,0.0,0.009375286111026337,0.0,0.004250129703665274,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
21061.262,25.5,25.5,25.437,25.437,0.010500320444349499,-0.0001250038148136845,0.009625293740653707,0.0,0.004250129703665274,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
21091.263,25.5,25.5,25.375,25.437,0.010750328073976868,-0.0001250038148136845,0.008375255592516862,0.0,0.004250129703665274,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
21121.265,25.5,25.5,25.437,25.375,0.010625324259163182,0.0,0.008250251777703178,0.0,0.004125125888851589,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
21151.267,25.5,25.5,25.375,25.437,0.010375316629535815,-0.0001250038148136845,0.009500289925840021,0.0,0.004125125888851589,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
21181.269,25.5,25.5,25.437,25.437,0.010625324259163182,-0.0001250038148136845,0.009875301370281076,-0.0001250038148136845,0.004125125888851589,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
21211.271,25.5,25.5,25.437,25.375,0.010625324259163182,-0.0001250038148136845,0.009500289925840021,0.0,0.004125125888851589,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
21241.273,25.5,25.5,25.375,25.375,0.010500320444349499,-0.0001250038148136845,0.008000244148075809,0.0001250038148136845,0.004125125888851589,-0.0001250038148136845,0.005250160222174749,-0.0001250038148136845
21271.275,25.5,25.5,25.437,25.437,0.010500320444349499,-0.0001250038148136845,0.0088752708517716,0.0,0.004125125888851589,0.0,0.005125156407361065,-0.0001250038148136845
21301.276,25.5,25.5,25.437,25.437,0.010625324259163182,-0.0001250038148136845,0.008375255592516862,0.0,0.004125125888851589,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
21331.278,25.5,25.5,25.437,25.375,0.010625324259163182,-0.0001250038148136845,0.009500289925840021,-0.0001250038148136845,0.004250129703665274,0.0,0.005250160222174749,-0.0001250038148136845
21361.279,25.5,25.5,25.375,25.375,0.010500320444349499,-0.0001250038148136845,0.006750205999938963,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
21391.281,25.5,25.5,25.437,25.375,0.010625324259163182,-0.0001250038148136845,0.009000274666585284,-0.0001250038148136845,0.004250129703665274,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
21421.283,25.5,25.5,25.375,25.375,0.010625324259163182,-0.0001250038148136845,0.006500198370311594,0.0,0.004125125888851589,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
21451.284,25.5,25.5,25.375,25.437,0.010500320444349499,0.0,0.009125278481398968,-0.0001250038148136845,0.004125125888851589,-0.0001250038148136845,0.005125156407361065,-0.0001250038148136845
21481.286,25.5,25.5,25.375,25.375,0.01025031281472213,0.0,0.008250251777703178,0.0,0.004250129703665274,0.0,0.005250160222174749,-0.0001250038148136845
