t(s),T1_ext,T2_ext,T3_ext,T4_ext,T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_180,Turb2_180,Turb3_180,Turb4_180,Turb1_90,Turb2_90,Turb3_90,Turb4_90,Turb1_ref,Turb2_ref,Turb3_ref,Turb4_ref
39512.398,25.187,25.187,25.125,25.125,24.3931640625,24.65546875,24.7826171875,28.9193359375,1014.8293986817731,1014.9491891876245,1014.2660222646897,1014.3702802607404,90.24974205435265,100,90.26147370340789,73.76423643779822,1.3322906582842493,1.688301522873623,0.9767798089541306,1.4430440382091738,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39542.399,25.187,25.187,25.125,25.125,24.3931640625,24.6708984375,24.803125,28.9294921875,1014.8632356718801,1014.9402487003207,1014.2407192854563,1014.4063707312572,90.50332922928239,100,90.20227935744326,73.53853325452286,1.2967895748771632,1.6851764275032808,0.9141528977324747,1.2971645863216041,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39572.401,25.125,25.187,25.187,25.125,24.403515625,24.68125,24.7826171875,28.9599609375,1014.8364278398611,1014.947469129456,1014.2746851599155,1014.4219439873226,90.11258174600493,100,89.95649324068735,73.16614240123891,1.3696667989135412,1.8323059175389873,0.9097777642139958,1.4262935270241401,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39602.403,25.187,25.187,25.125,25.125,24.403515625,24.6708984375,24.7826171875,28.8939453125,1014.8345887621723,1014.9668783363103,1014.2693959966425,1014.3881876952295,89.95875113777193,100,89.88556626149501,73.89299272554958,1.3697918027283549,1.730302804651021,0.9222781456953643,1.4159182103946044,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39632.405,25.125,25.187,25.187,25.125,24.3984375,24.696484375,24.7826171875,28.8837890625,1014.8788074291955,1014.991852595708,1014.2584844145352,1014.4316616775421,90.33175053469924,100,89.89143159379731,73.10149051166727,1.3389158604693747,1.7545535447248757,0.9677795342875454,1.4260435193945127,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39662.407,25.187,25.187,25.125,25.125,24.3931640625,24.686328125,24.7826171875,28.8482421875,1014.8598846917499,1014.965222509173,1014.2421777391824,1014.421653282709,90.1877370146716,100,90.04447125363187,73.67641950792942,1.4375438703573717,1.7530534989471116,0.9194030579546495,1.3606665242469558,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39692.409,25.125,25.187,25.187,25.125,24.3984375,24.696484375,24.7876953125,28.8482421875,1014.8587013774459,1014.9553657853087,1014.2867218764727,1014.4298364886675,90.25715401290316,100,90.18632366401718,73.47418881668148,1.302664754173406,1.7830544145023959,0.904527603991821,1.3585414593951233,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39722.411,25.187,25.187,25.187,25.125,24.3984375,24.7017578125,24.7876953125,28.8634765625,1014.8605404577439,1014.9756900283387,1014.2966146056646,1014.414054539067,90.21698595965422,100,90.17350144939826,73.60678657152809,1.4189183019501328,1.8088052003540147,0.8816519058809168,1.3629165929136022,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39752.413,25.187,25.187,25.187,25.125,24.3931640625,24.7017578125,24.7826171875,28.8583984375,1014.8312378115698,1014.9340615674321,1014.2742279256412,1014.3943277552835,90.3541439272938,100,90.35476005681271,73.68866424258155,1.307789910580767,1.7620537736136967,0.9779048432874539,1.309164952543718,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39782.415,25.125,25.187,25.187,25.125,24.3931640625,24.7017578125,24.7826171875,28.8736328125,1014.8337321911912,1014.9427530690845,1014.2611901232377,1014.4003910034985,90.29216318701246,100,90.09139190590136,73.5588526197134,1.408917996765038,1.7505534226508377,1.0236562395092623,1.4652947172460096,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39812.417,25.125,25.187,25.125,25.125,24.403515625,24.68125,24.7876953125,28.8990234375,1014.8352443317341,1014.8986214627898,1014.2681660464076,1014.3793446678118,90.24625674318708,100,90.28493257683833,73.44092438310658,1.4121680959501939,1.7318028504287852,1.0801579638050478,1.408542985320597,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39842.419,25.187,25.187,25.125,25.125,24.3931640625,24.6759765625,24.7826171875,28.6244140625,1014.8452973493914,1014.9170505475427,1014.2544426068587,1014.4026342535824,90.2675143379969,100,90.3430310212752,73.89180839193841,1.4679197973570972,1.8025550096133305,1.0066557206946014,1.3889173863948485,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39872.421,25.125,25.187,25.125,25.125,24.3880859375,24.6658203125,24.7826171875,28.5837890625,1014.7811367514571,1014.9134999908398,1014.2375738216277,1014.3667482844425,90.17681741965416,100,89.91489281924426,74.23477670927466,1.4174182561723685,1.7403031098361157,1.1352846461378827,1.4062929166539506,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39902.422,25.187,25.187,25.187,25.125,24.3931640625,24.6658203125,24.7775390625,28.6193359375,1014.762706408152,1014.878974500677,1014.2595032440205,1014.3532767633017,90.17626036793249,100,90.19641457508081,74.16035412051285,1.5556724753563036,1.8278057802056948,1.046031922360912,1.4156682027649772,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39932.424,25.125,25.187,25.125,25.125,24.3984375,24.6708984375,24.7724609375,28.6142578125,1014.7342231694909,1014.8718734518345,1014.2122706590933,1014.316750009659,90.34954534774042,100,90.08552686068529,74.72353784023964,1.4527943357646413,1.7911796624652854,1.1192841578417312,1.4579194921720025,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39962.425,25.125,25.187,25.125,25.125,24.403515625,24.6708984375,24.7826171875,28.6041015625,1014.7766017865388,1014.8921966582196,1014.2000064861242,1014.3325115069156,90.19461123393776,100,90.32598520584793,74.6099042007229,1.458794518875698,1.872057130649739,1.1752858668782618,1.4465441450239571,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
39992.426,25.187,25.187,25.125,25.125,24.3984375,24.6708984375,24.7876953125,28.5888671875,1014.7531447960943,1014.851483393999,1014.2072100287915,1014.2913747404518,90.07870726639455,100,90.26147370340789,74.40082708752061,1.4139181493575854,1.8283057954649493,1.0377816705832086,1.3744169438764613,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40022.428,25.187,25.187,25.187,25.125,24.403515625,24.6708984375,24.7724609375,28.5837890625,1014.7615222908687,1014.8513653071019,1014.2016933352668,1014.3396587254662,90.27954875816478,100,90.16763654945261,74.57947043268975,1.436668843653676,1.787679555650502,1.096783471175268,1.4989207434308909,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40052.43,25.125,25.187,25.125,25.125,24.40859375,24.6759765625,24.7876953125,28.5837890625,1014.763523283238,1014.9039473396656,1014.205751054162,1014.3600293688214,90.1836914395649,100,90.15590671843192,74.32392504149334,1.3850422681356243,1.8668069704275645,0.9860300912503434,1.5142962126529742,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40082.432,25.125,25.187,25.187,25.125,24.3931640625,24.6759765625,24.7826171875,28.5634765625,1014.783303786709,1014.9039473396656,1014.213957536024,1014.3394740424473,90.06723024218356,100,90.25560895910913,74.73253017468441,1.4880454115421002,1.8489314249092075,1.1171590929898982,1.419293313394574,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40112.434,25.187,25.187,25.125,25.125,24.413671875,24.68125,24.7876953125,28.5634765625,1014.8137891002622,1014.9384733919782,1014.2238506428419,1014.3510184252732,90.01671498748615,100,90.04447125363187,74.37598221446628,1.4334187444685202,1.8178054750206,1.0649074983977782,1.5037958922086248,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40142.436,25.187,25.187,25.187,25.125,24.403515625,24.6759765625,24.7775390625,28.5685546875,1014.7953582922673,1014.8666662186298,1014.2257656768251,1014.3822926466698,90.08557918309687,100,89.92771005471923,74.29872514887361,1.4612945951719718,1.741303140354625,1.06190740684225,1.4757950376903592,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40172.438,25.125,25.187,25.187,25.125,24.403515625,24.6708984375,24.7927734375,28.5837890625,1014.8020604031376,1014.8932955867282,1014.21879005165,1014.3451255646185,90.19461123393776,100,89.97408903005253,74.63187265031036,1.3941675466170234,1.863431867427595,1.0320314951017793,1.5404220099490342,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40202.44,25.125,25.187,25.187,25.125,24.40859375,24.68125,24.7826171875,28.5990234375,1014.793845593531,1014.8860755509668,1014.1867396578357,1014.3291519713994,90.12630575476734,100,90.15113344478763,74.2592624552075,1.476295052949614,1.848806421094394,1.14265987121189,1.5727979979857785,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40232.441,25.125,25.187,25.125,25.125,24.403515625,24.6759765625,24.7826171875,28.6041015625,1014.7955211344415,1014.9136190846816,1014.2040641640313,1014.3255780862108,90.1940325678278,100,90.16763654945261,74.26591855691088,1.4466691488387708,1.875307229834895,1.0435318460646383,1.4944206060975982,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40262.443,25.125,25.187,25.125,25.125,24.40859375,24.69140625,24.7927734375,28.6091796875,1014.7886561826863,1014.9082931639958,1014.2038362756653,1014.3789029426559,90.23478003289141,100,89.97517674509709,74.17676466017848,1.5690478835413677,1.903808099612415,1.1556602679525134,1.5102960905789362,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40292.446,25.125,25.187,25.125,25.125,24.40859375,24.68125,24.7927734375,28.6193359375,1014.7819540743943,1014.8815449967937,1014.2055231521874,1014.3318682804546,90.3323308038283,100,90.15645261818489,74.28410559191835,1.4677947935422835,1.8356810205389569,1.199786614581744,1.4824202398754844,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40322.447,25.187,25.187,25.125,25.125,24.403515625,24.6708984375,24.7927734375,28.6041015625,1014.7600095645181,1014.8773179634272,1014.1886543906394,1014.340481776801,90.1825558123124,100,90.46673321669516,74.40225870759178,1.3944175542466506,1.8034300363170261,1.2410378734702598,1.456169438764611,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40352.449,25.187,25.187,25.125,25.125,24.403515625,24.686328125,24.7876953125,28.6091796875,1014.7519570969522,1014.9011919376812,1014.2158723966609,1014.3119252705848,90.25311080613842,100,90.1857774464235,74.15928874301164,1.5819232764671776,1.8549316080202642,1.1440349131748406,1.4376688741721853,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40382.451,25.125,25.187,25.125,25.125,24.40859375,24.68125,24.7876953125,28.6091796875,1014.765198809304,1014.8702167998672,1014.1684118875612,1014.3033115522362,90.332889570853,100,90.09139190590136,74.49319985374159,1.5719229712820828,1.8523065279091768,1.2009116489150669,1.4946706137272256,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40412.452,25.125,25.187,25.125,25.125,24.40859375,24.6759765625,24.7826171875,28.6041015625,1014.75682117978,1014.8726686147592,1014.146027356686,1014.3169646523343,90.257733413747,100,90.13885759672138,74.23620085521374,1.57692312387463,1.9614348582415235,1.168035645619068,1.51992138431959,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40442.455,25.125,25.187,25.125,25.125,24.3984375,24.6708984375,24.7826171875,28.6142578125,1014.7737391088889,1014.8443821792619,1014.1515431439792,1014.2846186705704,90.21756489294344,100,90.13299256881348,74.1411024365071,1.5100460829493088,1.8583067110202338,1.2519132053590503,1.6194244209112827,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40472.457,25.125,25.187,25.125,25.125,24.3984375,24.6759765625,24.7826171875,28.6548828125,1014.755145654117,1014.8258345604039,1014.139279971386,1014.2763907829317,90.1320443679508,100,90.36117276888854,74.23311821921118,1.5171713003936889,1.8893076570940277,1.1384097415082246,1.5735480208746606,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40502.459,25.125,25.187,25.187,25.125,24.3984375,24.6658203125,24.7826171875,28.73125,1014.750119077611,1014.8418121600985,1014.1481693962429,1014.2480345884817,90.3438071763703,100,90.056201478958,73.89432473882147,1.5430470900601214,1.8648069093905455,1.0969084749900815,1.58642341380047,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40532.461,25.125,25.187,25.125,25.125,24.40859375,24.6708984375,24.7826171875,28.787109375,1014.7415789322208,1014.8336125606697,1014.1397350283311,1014.2756566860387,90.24107613094675,100,90.02687583781925,73.98145891916471,1.5969237342448195,1.885932554094058,1.2811640980254526,1.5552974639118626,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40562.463,25.125,25.187,25.125,25.125,24.403515625,24.6708984375,24.7724609375,28.817578125,1014.7432544438451,1014.8150651131893,1014.1380481549936,1014.2931392856866,90.332889570853,100,90.40112710351761,73.75164002225516,1.6049239783928952,1.9178085268715477,1.195411481063265,1.5875484481337934,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40592.465,25.125,25.187,25.125,25.125,24.40859375,24.6708984375,24.7826171875,28.70078125,1014.7432544438451,1014.828286738504,1014.1378206925359,1014.2934548787057,90.12686219581737,100,90.19054978234213,73.48685613179367,1.5482972502822963,1.8619318216498306,1.2287874996185186,1.6195494247260964,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40622.466,25.125,25.187,25.125,25.125,24.40859375,24.6708984375,24.7775390625,28.8990234375,1014.7316883032934,1014.8195279390774,1014.0954219987835,1014.2511800028811,90.13778297120011,100,90.11485198300109,73.19873798968042,1.6151742912076175,2.01356144901883,1.239287820062868,1.5587975707266457,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40652.469,25.125,25.187,25.125,25.125,24.403515625,24.6708984375,24.7775390625,28.8787109375,1014.7921700527011,1014.8311604261547,1014.1431087752508,1014.28779769957,90.35584253346327,100,90.21455545847695,73.19004026675428,1.4964206671346172,1.8433062532425917,1.2089118930631426,1.6590506302072208,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40682.471,25.125,25.187,25.125,25.062,24.40859375,24.660546875,24.7826171875,28.8736328125,1014.7486060194013,1014.8116322557147,1014.1669526018185,1014.2693122665303,90.03966987829929,100,90.22042027541092,73.30306772404477,1.5467972045045322,1.899432966093936,1.2966645710623492,1.6080490737632376,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40712.473,25.125,25.187,25.187,25.125,24.413671875,24.6658203125,24.7826171875,28.9701171875,1014.8028772522536,1014.8613403474523,1014.1684118875612,1014.2872620706521,90.4074861181882,100,90.33239769635588,73.24383670563836,1.6239245582445754,1.8646819055757318,1.1422848597674489,1.686676473281045,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40742.475,25.187,25.187,25.187,25.125,24.403515625,24.6708984375,24.7927734375,29.005859375,1014.7574746088999,1014.8408315724357,1014.1327601138386,1014.2672109749753,90.59166288651795,100,90.15590671843192,73.00855690911197,1.5470472121341592,2.0061862239448223,1.2281624805444504,1.5480472426526688,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40772.477,25.125,25.187,25.125,25.125,24.413671875,24.6759765625,24.7876953125,29.026171875,1014.7742301431567,1014.820508695467,1014.1228662986322,1014.2852530210113,90.29272150381996,100,90.19696094541627,72.97387311431362,1.6295497299111912,1.9005580004272593,1.208036866359447,1.633549851985229,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40802.479,25.187,25.187,25.125,25.125,24.41875,24.6759765625,24.7927734375,29.066796875,1014.752447950194,1014.8568093060018,1014.1313006624607,1014.2647439060606,90.1962828727061,100,90.16177163913049,72.73885726334285,1.5759230933561206,1.9035580919827875,1.2586634113589894,1.5766731162450025,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40832.481,25.125,25.187,25.125,25.125,24.403515625,24.68125,24.7876953125,29.0515625,1014.7316883032934,1014.8105340038295,1014.0958763481001,1014.2670990499054,90.37879533712704,100,90.00873606083628,72.77984592053078,1.6804262825403606,1.8864325693533128,1.3367907956175422,1.5291716666158026,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40862.483,25.187,25.187,25.187,25.125,24.413671875,24.6759765625,24.7876953125,29.0515625,1014.7283372544648,1014.7832276637017,1014.1226389586488,1014.2586942906327,90.44135473864745,100,90.36117276888854,72.59499062352067,1.546422193060091,1.9280588396862697,1.1960365001373332,1.6034239326151312,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40892.484,25.125,25.187,25.125,25.125,24.40859375,24.6708984375,24.7876953125,29.066796875,1014.759150161963,1014.8469521313108,1014.1043107053956,1014.2628379438243,90.08150833411632,100,90.11539742282963,72.59599986650977,1.6471752677999205,1.8469313638721885,1.2015366679891355,1.6257996154667806,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40922.485,25.125,25.187,25.125,25.125,24.4240234375,24.68125,24.7927734375,29.097265625,1014.7340168744763,1014.8027558182232,1014.1093713207529,1014.2790621490483,90.247930118605,100,90.25083809569497,72.87117530834364,1.6242995696890163,1.920058595538194,1.3129150669881282,1.5960487075411238,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40952.487,25.187,25.187,25.187,25.125,24.413671875,24.6759765625,24.7927734375,28.9599609375,1014.7289902191542,1014.8151828313443,1014.1059975770997,1014.2593576554583,90.16073728485576,100,90.25029115539928,72.8147290604766,1.6473002716147345,2.032187017426069,1.2145370647297586,1.658925626392407,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
40982.489,25.125,25.187,25.187,25.125,24.40859375,24.6708984375,24.7876953125,28.7515625,1014.7082309682609,1014.7964490176371,1014.1228662986322,1014.2377357666306,90.38453351320759,100,90.07966180509275,73.37208685866418,1.634424878688925,1.9399342020935697,1.304664815210425,1.6940516983550522,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41012.49,25.125,25.187,25.187,25.125,24.40859375,24.68125,24.7876953125,28.6802734375,1014.7166085861026,1014.8276098488969,1014.1076844488856,1014.2241953633242,90.26347173412607,100,90.47314703479421,73.46203066323224,1.601173863948485,1.9254337595751825,1.1110339060640277,1.647050263985107,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41042.492,25.187,25.187,25.125,25.125,24.41875,24.68125,24.7978515625,28.6193359375,1014.7217974105955,1014.8532586979096,1014.1214066476704,1014.2594213882762,90.2594071750796,100,90.2449731992453,73.94601165633287,1.5910485549485762,1.925183751945555,1.3677917416913359,1.5817982726523636,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41072.494,25.125,25.187,25.125,25.125,24.41875,24.686328125,24.7876953125,28.6193359375,1014.7213103343191,1014.7946737166209,1014.143790656193,1014.2594213882762,90.36787809762569,100,90.22151350967721,74.01734229272452,1.6579255958738974,1.9455593737601855,1.265413617358928,1.6060490127262186,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41102.496,25.125,25.187,25.187,25.125,24.3931640625,24.6759765625,24.7927734375,28.5939453125,1014.7333638278284,1014.803550222606,1014.1007097991563,1014.2558863423692,90.05114726410228,100,90.16177163913049,73.95507694658635,1.6364249397259438,1.9585597705008089,1.3644166386913665,1.6681759086886196,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41132.498,25.187,25.187,25.187,25.125,24.413671875,24.6759765625,24.7876953125,28.5939453125,1014.7082309682609,1014.8461574828103,1014.1313006624607,1014.2655355801511,90.28068663565972,100,90.3270808052402,74.38335594368979,1.5782981658375803,1.9351840571306498,1.3019147312845243,1.6191744132816552,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41162.5,25.125,25.187,25.187,25.125,24.40859375,24.68125,24.7876953125,28.6701171875,1014.72482382041,1014.8372809659716,1014.1144319368451,1014.3065124373087,90.26921004457122,100,90.3270808052402,74.3653153052841,1.5931736198004092,2.0051861934263133,1.2919144260994293,1.6788012329477828,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41192.501,25.125,25.187,25.125,25.125,24.40859375,24.68125,24.7927734375,28.9548828125,1014.7298503531073,1014.8435874494056,1014.1361338328886,1014.2915134411159,90.30475657905967,100,90.47901146085378,73.356194934144,1.7173024079103976,1.9868106326487014,1.253163243507187,1.6421751152073734,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41222.503,25.187,25.187,25.125,25.125,24.413671875,24.68125,24.7826171875,29.036328125,1014.7367148771405,1014.8673427866239,1014.1551443857672,1014.2913049563613,90.251995083434,100,90.26843272278246,73.26055238730629,1.6579255958738974,2.0058112125003813,1.3536663106173896,1.6885515305032504,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41252.506,25.125,25.187,25.125,25.125,24.413671875,24.6708984375,24.7927734375,29.107421875,1014.7484435522704,1014.8666662186298,1014.1399623995812,1014.3000143645352,90.14463482210385,100,89.89783993500026,72.65160684785614,1.6227995239112523,1.9736852320932645,1.1816610614337595,1.6714260078737755,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41282.508,25.125,25.187,25.125,25.125,24.413671875,24.6708984375,24.7826171875,29.1279296875,1014.7419038652662,1014.8460394822227,1014.153002433038,1014.2957486342779,90.31567474458664,100,90.34944362271418,72.28979631523354,1.6400500503555409,1.954059633167516,1.2415378887295145,1.698176824243904,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41312.51,25.125,25.187,25.125,25.125,24.40859375,24.6708984375,24.7876953125,29.02109375,1014.7653614103788,1014.8702167998672,1014.1599775147495,1014.2684443043065,90.34492495722851,100,90.367585591307,72.70639418408607,1.6294247260963775,2.0061862239448223,1.2857892391735588,1.6484253059480574,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41342.511,25.125,25.187,25.125,25.125,24.403515625,24.6708984375,24.7927734375,28.985546875,1014.758659253021,1014.8400368708817,1014.1329875354714,1014.2872620706521,90.38453351320759,100,90.33184982562919,72.85213044658721,1.6583006073183386,2.0058112125003813,1.3579164403210546,1.6836763817255165,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41372.513,25.125,25.187,25.125,25.125,24.40859375,24.6759765625,24.7927734375,29.036328125,1014.752447950194,1014.8498257026934,1014.1486241700078,1014.2874948101696,90.37305715111233,100,90.23324337521512,72.71302156779527,1.651425397503586,1.9419342631305887,1.3521662648396253,1.686301461836604,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41402.515,25.125,25.187,25.125,25.125,24.403515625,24.6759765625,24.7927734375,28.9701171875,1014.7315258641677,1014.8674611324494,1014.1262400439185,1014.2836777658796,90.17277133771412,100,90.13940328869566,72.78037988607541,1.6301747489852596,2.03968724631489,1.3522912686544388,1.7191774651326028,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41432.517,25.125,25.187,25.187,25.125,24.40859375,24.6759765625,24.7826171875,29.0515625,1014.6945023890668,1014.8461574828103,1014.1139772881475,1014.2603752423252,90.52742373298379,100,90.2039186335434,72.52423327696647,1.671676015503403,2.0323120212408825,1.2324126102481154,1.7361779839472642,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
41462.519,25.187,25.187,25.125,25.125,24.40859375,24.6759765625,24.7927734375,29.0515625,1014.7440701872956,1014.8276098488969,1014.1279269166844,1014.2803221724504,90.12630575476734,100,90.18523121816017,72.4094604856861,1.618549394207587,2.008561296426283,1.3571664174321727,1.6681759086886196,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
